시도,시군구,읍면동,변전소,전력공급여유_2026,전력공급여유_2027,전력공급여유_2028,전력공급여유_2029,전력공급여유_2030,전력공급여유_2031,전력공급여유_2032,재생e_여유용량_MW,154kV_차단기_전체,154kV_차단기_사용중,154kV_차단기_사용예정,154kV_차단기_여유,345kV_차단기_전체,345kV_차단기_사용중,345kV_차단기_사용예정,345kV_차단기_여유
경상북도,경주시,서면,아화,410,350,395,430,445,500,520,410,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,경주시,서면,아화,410,350,395,430,445,500,520,410,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,경주시,감포읍,양북,205,170,175,320,315,315,315,205,12.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0
경상북도,경주시,강동면,왕신,0,0,0,0,0,0,0,0,10.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
경상북도,경주시,외동읍,외동,0,0,0,0,40,45,35,0,8.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0
경상북도,경주시,문무대왕면,입실,0,0,0,0,75,160,245,0,7.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
경상북도,김천시,감천면,금릉,0,0,0,0,0,0,0,0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
경상북도,김천시,교동,김천,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
경상북도,김천시,남면,농소,300,305,285,255,265,365,340,300,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상북도,김천시,감문면,어모,300,300,295,285,290,280,270,300,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
경상북도,안동시,길안면,동안동,0,0,0,0,685,690,570,0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
경상북도,안동시,길안면,동안동,0,0,0,0,685,690,570,0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
경상북도,안동시,녹전면,봉화,0,0,0,0,295,315,310,0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,안동시,녹전면,봉화,0,0,0,0,295,315,310,0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,안동시,남후면,안동,0,0,0,0,0,0,0,0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
경상북도,안동시,남후면,풍산,250,245,330,275,380,410,340,250,7.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
경상북도,안동시,남후면,풍산,250,245,330,275,380,410,340,250,7.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
경상북도,안동시,풍천면,풍천,220,230,325,290,315,365,425,220,,,,,,,,
경상북도,안동시,풍천면,풍천,220,230,325,290,315,365,425,220,,,,,,,,
경상북도,구미시,도개면,고아,0,0,0,0,0,120,95,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
경상북도,구미시,공단동,광평,0,0,0,0,0,0,0,0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
경상북도,구미시,고아읍,구미,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
경상북도,구미시,금전동,금전,0,0,0,0,0,0,0,0,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0
경상북도,구미시,공단동,남구미,0,0,0,0,0,0,0,0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
경상북도,구미시,공단동,남구미,0,0,0,0,0,0,0,0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
경상북도,구미시,공단동,남인동,200,200,200,195,200,205,200,200,,,,,,,,
경상북도,구미시,산동읍,도중,0,0,0,0,0,210,205,0,8.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0
경상북도,구미시,산동면,산동,0,0,0,0,0,245,245,0,11.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0
경상북도,구미시,산동면,산동,0,0,0,0,0,245,245,0,11.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0
경상북도,구미시,구포동,인동,395,400,405,395,390,395,380,395,,,,,,,,
경상북도,영주시,장수면,신영주,0,0,0,0,0,0,0,0,13.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0
경상북도,영주시,가흥동,쌍림,270,290,300,320,315,325,410,270,9.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
경상북도,영주시,가흥동,쌍림,270,290,300,320,315,325,410,270,9.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
경상북도,영주시,가흥동,쌍림,270,290,300,320,315,325,410,270,9.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
경상북도,영주시,상줄동,아화,410,350,395,430,445,500,520,410,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,영주시,상줄동,아화,410,350,395,430,445,500,520,410,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,영주시,상줄동,아화,410,350,395,430,445,500,520,410,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,영주시,상줄동,아화,410,350,395,430,445,500,520,410,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,영주시,단산면,영주(SA),0,0,0,0,250,250,285,0,12.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
경상북도,영주시,단산면,영주(SA),0,0,0,0,250,250,285,0,12.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
경상북도,영주시,이산면,풍기(건설중),0,0,0,0,0,330,600,0,,,,,,,,
경상북도,영천시,고경면,고경(건설중),305,295,295,305,295,285,275,305,,,,,,,,
경상북도,영천시,괴연동,금호,355,330,360,365,365,365,365,355,12.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
경상북도,영천시,조교동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
경상북도,영천시,조교동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
경상북도,영천시,조교동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
경상북도,영천시,조교동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
경상북도,영천시,조교동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
경상북도,영천시,북안면,아화,410,350,395,430,445,500,520,410,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,영천시,북안면,아화,410,350,395,430,445,500,520,410,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,영천시,북안면,아화,410,350,395,430,445,500,520,410,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,영천시,북안면,아화,410,350,395,430,445,500,520,410,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,영천시,청통면,와촌E/C,655,670,680,680,660,655,640,655,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상북도,영천시,청통면,와촌E/C,655,670,680,680,660,655,640,655,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상북도,영천시,청통면,와촌E/C,655,670,680,680,660,655,640,655,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상북도,영천시,청통면,청통,710,680,690,690,670,665,650,710,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
경상북도,상주시,가장동,상주,0,0,0,0,0,330,295,0,12.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0
경상북도,상주시,영순면,점촌,0,0,50,0,0,235,415,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
경상북도,상주시,영순면,점촌,0,0,50,0,0,235,415,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
경상북도,상주시,거동동,청리,0,0,0,0,0,290,395,0,12.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0
경상북도,상주시,내서면,화동,0,0,0,0,0,400,365,0,,,,,,,,
경상북도,문경시,가은읍,문경,0,0,60,0,0,280,285,0,10.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
경상북도,문경시,유천면,예천,0,0,0,0,0,335,600,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상북도,문경시,유천면,예천,0,0,0,0,0,335,600,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상북도,문경시,공평동,점촌,0,0,50,0,0,235,415,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
경상북도,문경시,공평동,점촌,0,0,50,0,0,235,415,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
경상북도,경산시,금강동,경산,340,125,550,540,505,470,375,340,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
경상북도,경산시,삼남동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
경상북도,경산시,삼남동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
경상북도,경산시,삼남동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
경상북도,경산시,삼남동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
경상북도,경산시,삼남동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
경상북도,경산시,와촌면,와촌E/C,655,670,680,680,660,655,640,655,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상북도,경산시,와촌면,와촌E/C,655,670,680,680,660,655,640,655,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상북도,경산시,와촌면,와촌E/C,655,670,680,680,660,655,640,655,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상북도,경산시,갑제동,자인,0,130,640,620,575,520,335,0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0
경상북도,경산시,압량읍,진량,0,0,0,0,0,0,0,0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
경상북도,의성군,점곡면,동안동,0,0,0,0,685,690,570,0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
경상북도,의성군,점곡면,동안동,0,0,0,0,685,690,570,0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
경상북도,의성군,구천면,안계,280,230,250,265,270,265,270,280,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상북도,의성군,가음면,의성,0,285,350,345,370,370,370,0,,,,,,,,
경상북도,청송군,부남면,진보,0,0,0,0,0,0,0,0,,,,,,,,
경상북도,청송군,부남면,진보,0,0,0,0,0,0,0,0,,,,,,,,
경상북도,영양군,청기면,영양(건설중),0,0,245,280,210,380,465,0,,,,,,,,
경상북도,영양군,석보면,진보,0,0,0,0,0,0,0,0,,,,,,,,
경상북도,영양군,석보면,진보,0,0,0,0,0,0,0,0,,,,,,,,
경상북도,영덕군,강구면,영덕,0,0,0,0,1485,1535,1430,0,12.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0
경상북도,청도군,각남면,청도,0,0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
경상북도,고령군,우곡면,고령,0,0,0,0,0,0,0,0,18.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0
경상북도,고령군,우곡면,고령,0,0,0,0,0,0,0,0,18.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0
경상북도,고령군,우곡면,고령,0,0,0,0,0,0,0,0,18.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0
경상북도,고령군,다산면,다산,185,190,135,90,90,60,85,185,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
경상북도,고령군,운수면,북다산,190,195,150,100,100,70,95,190,,,,,,,,
경상북도,고령군,개진면,쌍림,270,290,300,320,315,325,410,270,9.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
경상북도,고령군,개진면,쌍림,270,290,300,320,315,325,410,270,9.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
경상북도,고령군,개진면,쌍림,270,290,300,320,315,325,410,270,9.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
경상북도,성주군,대가면,북성주(건설중),295,295,285,260,275,345,330,295,,,,,,,,
경상북도,성주군,가천면,성주,290,290,280,260,270,335,325,290,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상북도,성주군,용암면,아화,410,350,395,430,445,500,520,410,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,성주군,용암면,아화,410,350,395,430,445,500,520,410,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,성주군,용암면,아화,410,350,395,430,445,500,520,410,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,성주군,용암면,아화,410,350,395,430,445,500,520,410,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,칠곡군,약목면,남구미,0,0,0,0,0,0,0,0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
경상북도,칠곡군,약목면,남구미,0,0,0,0,0,0,0,0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
경상북도,칠곡군,석적읍,약목(건설중),0,0,0,0,0,730,725,0,,,,,,,,
경상북도,칠곡군,왜관읍,왜관,85,55,265,235,255,240,200,85,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상북도,칠곡군,가산면,칠곡,255,255,260,260,265,265,260,255,9.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0
경상북도,예천군,감천면,예천,0,0,0,0,0,335,600,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상북도,예천군,감천면,예천,0,0,0,0,0,335,600,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상북도,예천군,보문면,풍산,250,245,330,275,380,410,340,250,7.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
경상북도,예천군,보문면,풍산,250,245,330,275,380,410,340,250,7.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
경상북도,예천군,용문면,풍천,220,230,325,290,315,365,425,220,,,,,,,,
경상북도,예천군,용문면,풍천,220,230,325,290,315,365,425,220,,,,,,,,
경상북도,봉화군,명호면,봉화,0,0,0,0,295,315,310,0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,봉화군,명호면,봉화,0,0,0,0,295,315,310,0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
경상북도,봉화군,상운면,봉화#2(건설중),0,0,0,0,0,0,365,0,,,,,,,,
경상북도,봉화군,봉화읍,영주(SA),0,0,0,0,250,250,285,0,12.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
경상북도,봉화군,봉화읍,영주(SA),0,0,0,0,250,250,285,0,12.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
경상북도,울진군,근남면,울진,0,0,0,0,0,0,0,0,11.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0
경상북도,울진군,근남면,평해,0,0,0,0,0,0,0,0,,,,,,,,
경상남도,창원시의창구,용동,내곡(건설중),0,0,0,0,250,250,250,0,,,,,,,,
경상남도,창원시의창구,북면,동읍,0,0,0,115,110,70,60,0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,북면,동읍,0,0,0,115,110,70,60,0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,용지동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,용지동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,용지동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,용지동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,용지동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,북동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,북동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,북동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,북동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,북동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,북동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,사림동,신월,0,0,0,0,0,0,0,0,7.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,사림동,신월,0,0,0,0,0,0,0,0,7.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,도계동,의창(SA),0,0,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,동정동,차룡,220,180,170,170,185,170,170,220,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,내리동,창공,0,0,0,0,0,0,0,0,12.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0
경상남도,창원시의창구,내리동,창공,0,0,0,0,0,0,0,0,12.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0
경상남도,창원시성산구,남산동,삼정(SA),0,0,0,40,85,50,40,0,,,,,,,,
경상남도,창원시성산구,토월동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시성산구,토월동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시성산구,토월동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시성산구,토월동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시성산구,토월동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시성산구,사파동,신월,0,0,0,0,0,0,0,0,7.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
경상남도,창원시성산구,사파동,신월,0,0,0,0,0,0,0,0,7.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
경상남도,창원시성산구,가음동,안민,245,0,0,0,0,0,0,245,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시성산구,완암동,완암,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
경상남도,창원시성산구,귀산동,월림,0,0,0,0,0,0,0,0,12.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0
경상남도,창원시성산구,내동,창공,0,0,0,0,0,0,0,0,12.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0
경상남도,창원시성산구,내동,창공,0,0,0,0,0,0,0,0,12.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0
경상남도,창원시마산합포구,월포동,서마산,0,0,0,0,0,0,0,0,7.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0
경상남도,창원시마산합포구,대외동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시마산합포구,대외동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시마산합포구,대외동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시마산합포구,대외동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시마산합포구,대외동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시마산합포구,대외동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시마산합포구,진전면,진동,0,0,0,0,0,0,0,0,,,,,,,,
경상남도,창원시마산회원구,구암동,마산,0,0,0,0,0,0,0,0,9.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0
경상남도,창원시마산회원구,봉암동,수출,0,0,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상남도,창원시마산회원구,구암동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시마산회원구,구암동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시마산회원구,구암동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시마산회원구,구암동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시마산회원구,구암동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시마산회원구,구암동,신마산,0,0,0,0,0,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시마산회원구,내서읍,중리,0,0,65,215,250,205,250,0,11.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0
경상남도,창원시마산회원구,내서읍,중리,0,0,65,215,250,205,250,0,11.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0
경상남도,창원시진해구,가주동,녹공,0,0,0,0,0,0,0,0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
경상남도,창원시진해구,가주동,녹공,0,0,0,0,0,0,0,0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
경상남도,창원시진해구,수도동,마천(SA),0,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
경상남도,창원시진해구,석동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시진해구,석동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시진해구,석동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시진해구,석동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시진해구,석동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,창원시진해구,경화동,진해(SA),0,0,0,165,180,120,90,0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
경상남도,진주시,정촌면,개양(SA),0,0,0,80,0,85,90,0,12.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
경상남도,진주시,금산면,동진주,0,0,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상남도,진주시,사봉면,사봉,0,0,0,245,255,255,255,0,10.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,진주시,귀곡동,이현,0,0,0,0,0,0,0,0,8.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0
경상남도,진주시,대곡면,진주,100,75,0,35,50,45,45,100,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
경상남도,통영시,사량면,삼천포,0,0,0,0,0,0,0,0,,,,,,,,
경상남도,통영시,사량면,삼천포,0,0,0,0,0,0,0,0,,,,,,,,
경상남도,통영시,광도면,안정,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
경상남도,통영시,도남동,통영,0,0,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상남도,사천시,내동면,사남(SA),0,0,105,105,100,100,120,0,10.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
경상남도,사천시,곤양면,사천(SA),0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
경상남도,사천시,궁지동,삼천포,0,0,0,0,0,0,0,0,,,,,,,,
경상남도,사천시,궁지동,삼천포,0,0,0,0,0,0,0,0,,,,,,,,
경상남도,사천시,곤명면,하동(SA),0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
경상남도,사천시,곤명면,하동(SA),0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
경상남도,사천시,곤명면,하동(SA),0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
경상남도,김해시,강동,김해(SA),0,0,0,0,0,0,0,0,,,,,,,,
경상남도,김해시,강동,김해(SA),0,0,0,0,0,0,0,0,,,,,,,,
경상남도,김해시,동읍,동읍,0,0,0,115,110,70,60,0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,김해시,동읍,동읍,0,0,0,115,110,70,60,0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,김해시,상동면,매리,55,0,45,0,0,95,45,55,,,,,,,,
경상남도,김해시,상동면,매리,55,0,45,0,0,95,45,55,,,,,,,,
경상남도,김해시,삼계동,삼계(SA),0,0,0,0,0,0,0,0,,,,,,,,
경상남도,김해시,동상동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,김해시,동상동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,김해시,동상동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,김해시,동상동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,김해시,동상동,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,김해시,명법동,어방,0,0,0,0,0,0,0,0,,,,,,,,
경상남도,김해시,명법동,어방,0,0,0,0,0,0,0,0,,,,,,,,
경상남도,김해시,관동동,장유(SA),0,0,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상남도,김해시,신문동,주촌(SA),0,0,0,30,30,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상남도,김해시,진례면,진례(SA),0,0,0,30,65,40,30,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상남도,김해시,진영읍,진영,0,0,0,0,0,0,0,0,11.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0
경상남도,김해시,한림면,한림정,0,0,0,30,65,0,0,0,12.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
경상남도,밀양시,부북면,밀양(SA),0,0,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
경상남도,밀양시,삼랑진읍,수산,0,0,0,30,30,0,0,0,12.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0
경상남도,밀양시,하남읍,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,밀양시,하남읍,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
경상남도,밀양시,하남읍,신김해,0,0,0,40,90,0,0,0,26.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
